week_id,district_id,district_name,year,month,cases
2023-W03,BC,Bình Chánh,2023,1,197
2023-W03,BT,Bình Tân,2023,1,145
2023-W03,BTH,Bình Thạnh,2023,1,89
2023-W03,CC,Củ Chi,2023,1,94
2023-W03,CG,Cần Giờ,2023,1,11
2023-W03,GV,Gò Vấp,2023,1,110
2023-W03,HM,Hóc Môn,2023,1,93
2023-W03,NB,Nhà Bè,2023,1,43
2023-W03,PN,Phú Nhuận,2023,1,31
2023-W03,Q1,Quận 1,2023,1,20
2023-W03,Q10,Quận 10,2023,1,21
2023-W03,Q11,Quận 11,2023,1,24
2023-W03,Q12,Quận 12,2023,1,114
2023-W03,Q3,Quận 3,2023,1,16
2023-W03,Q4,Quận 4,2023,1,24
2023-W03,Q5,Quận 5,2023,1,26
2023-W03,Q6,Quận 6,2023,1,32
2023-W03,Q7,Quận 7,2023,1,60
2023-W03,Q8,Quận 8,2023,1,64
2023-W03,TB,Tân Bình,2023,1,64
2023-W03,TD,Thủ Đức,2023,1,245
2023-W03,TP,Tân Phú,2023,1,83
2023-W04,BC,Bình Chánh,2023,1,215
2023-W04,BT,Bình Tân,2023,1,142
2023-W04,BTH,Bình Thạnh,2023,1,76
2023-W04,CC,Củ Chi,2023,1,93
2023-W04,CG,Cần Giờ,2023,1,19
2023-W04,GV,Gò Vấp,2023,1,108
2023-W04,HM,Hóc Môn,2023,1,118
2023-W04,NB,Nhà Bè,2023,1,47
2023-W04,PN,Phú Nhuận,2023,1,25
2023-W04,Q1,Quận 1,2023,1,20
2023-W04,Q10,Quận 10,2023,1,20
2023-W04,Q11,Quận 11,2023,1,36
2023-W04,Q12,Quận 12,2023,1,114
2023-W04,Q3,Quận 3,2023,1,26
2023-W04,Q4,Quận 4,2023,1,25
2023-W04,Q5,Quận 5,2023,1,20
2023-W04,Q6,Quận 6,2023,1,42
2023-W04,Q7,Quận 7,2023,1,53
2023-W04,Q8,Quận 8,2023,1,67
2023-W04,TB,Tân Bình,2023,1,60
2023-W04,TD,Thủ Đức,2023,1,216
2023-W04,TP,Tân Phú,2023,1,83
2023-W05,BC,Bình Chánh,2023,1,186
2023-W05,BT,Bình Tân,2023,1,135
2023-W05,BTH,Bình Thạnh,2023,1,71
2023-W05,CC,Củ Chi,2023,1,98
2023-W05,CG,Cần Giờ,2023,1,13
2023-W05,GV,Gò Vấp,2023,1,104
2023-W05,HM,Hóc Môn,2023,1,109
2023-W05,NB,Nhà Bè,2023,1,53
2023-W05,PN,Phú Nhuận,2023,1,20
2023-W05,Q1,Quận 1,2023,1,24
2023-W05,Q10,Quận 10,2023,1,22
2023-W05,Q11,Quận 11,2023,1,31
2023-W05,Q12,Quận 12,2023,1,114
2023-W05,Q3,Quận 3,2023,1,10
2023-W05,Q4,Quận 4,2023,1,24
2023-W05,Q5,Quận 5,2023,1,24
2023-W05,Q6,Quận 6,2023,1,23
2023-W05,Q7,Quận 7,2023,1,70
2023-W05,Q8,Quận 8,2023,1,66
2023-W05,TB,Tân Bình,2023,1,71
2023-W05,TD,Thủ Đức,2023,1,223
2023-W05,TP,Tân Phú,2023,1,84
2023-W06,BC,Bình Chánh,2023,2,182
2023-W06,BT,Bình Tân,2023,2,128
2023-W06,BTH,Bình Thạnh,2023,2,69
2023-W06,CC,Củ Chi,2023,2,91
2023-W06,CG,Cần Giờ,2023,2,18
2023-W06,GV,Gò Vấp,2023,2,110
2023-W06,HM,Hóc Môn,2023,2,97
2023-W06,NB,Nhà Bè,2023,2,38
2023-W06,PN,Phú Nhuận,2023,2,19
2023-W06,Q1,Quận 1,2023,2,20
2023-W06,Q10,Quận 10,2023,2,27
2023-W06,Q11,Quận 11,2023,2,32
2023-W06,Q12,Quận 12,2023,2,99
2023-W06,Q3,Quận 3,2023,2,20
2023-W06,Q4,Quận 4,2023,2,24
2023-W06,Q5,Quận 5,2023,2,23
2023-W06,Q6,Quận 6,2023,2,48
2023-W06,Q7,Quận 7,2023,2,47
2023-W06,Q8,Quận 8,2023,2,67
2023-W06,TB,Tân Bình,2023,2,77
2023-W06,TD,Thủ Đức,2023,2,231
2023-W06,TP,Tân Phú,2023,2,80
2023-W07,BC,Bình Chánh,2023,2,182
2023-W07,BT,Bình Tân,2023,2,140
2023-W07,BTH,Bình Thạnh,2023,2,68
2023-W07,CC,Củ Chi,2023,2,87
2023-W07,CG,Cần Giờ,2023,2,22
2023-W07,GV,Gò Vấp,2023,2,121
2023-W07,HM,Hóc Môn,2023,2,110
2023-W07,NB,Nhà Bè,2023,2,46
2023-W07,PN,Phú Nhuận,2023,2,20
2023-W07,Q1,Quận 1,2023,2,19
2023-W07,Q10,Quận 10,2023,2,29
2023-W07,Q11,Quận 11,2023,2,25
2023-W07,Q12,Quận 12,2023,2,100
2023-W07,Q3,Quận 3,2023,2,9
2023-W07,Q4,Quận 4,2023,2,31
2023-W07,Q5,Quận 5,2023,2,24
2023-W07,Q6,Quận 6,2023,2,46
2023-W07,Q7,Quận 7,2023,2,48
2023-W07,Q8,Quận 8,2023,2,68
2023-W07,TB,Tân Bình,2023,2,81
2023-W07,TD,Thủ Đức,2023,2,238
2023-W07,TP,Tân Phú,2023,2,75
2023-W08,BC,Bình Chánh,2023,2,177
2023-W08,BT,Bình Tân,2023,2,172
2023-W08,BTH,Bình Thạnh,2023,2,91
2023-W08,CC,Củ Chi,2023,2,100
2023-W08,CG,Cần Giờ,2023,2,17
2023-W08,GV,Gò Vấp,2023,2,112
2023-W08,HM,Hóc Môn,2023,2,128
2023-W08,NB,Nhà Bè,2023,2,50
2023-W08,PN,Phú Nhuận,2023,2,17
2023-W08,Q1,Quận 1,2023,2,21
2023-W08,Q10,Quận 10,2023,2,15
2023-W08,Q11,Quận 11,2023,2,39
2023-W08,Q12,Quận 12,2023,2,117
2023-W08,Q3,Quận 3,2023,2,20
2023-W08,Q4,Quận 4,2023,2,21
2023-W08,Q5,Quận 5,2023,2,13
2023-W08,Q6,Quận 6,2023,2,38
2023-W08,Q7,Quận 7,2023,2,63
2023-W08,Q8,Quận 8,2023,2,51
2023-W08,TB,Tân Bình,2023,2,75
2023-W08,TD,Thủ Đức,2023,2,229
2023-W08,TP,Tân Phú,2023,2,79
2023-W09,BC,Bình Chánh,2023,2,203
2023-W09,BT,Bình Tân,2023,2,147
2023-W09,BTH,Bình Thạnh,2023,2,104
2023-W09,CC,Củ Chi,2023,2,80
2023-W09,CG,Cần Giờ,2023,2,14
2023-W09,GV,Gò Vấp,2023,2,116
2023-W09,HM,Hóc Môn,2023,2,98
2023-W09,NB,Nhà Bè,2023,2,47
2023-W09,PN,Phú Nhuận,2023,2,23
2023-W09,Q1,Quận 1,2023,2,23
2023-W09,Q10,Quận 10,2023,2,20
2023-W09,Q11,Quận 11,2023,2,24
2023-W09,Q12,Quận 12,2023,2,100
2023-W09,Q3,Quận 3,2023,2,13
2023-W09,Q4,Quận 4,2023,2,31
2023-W09,Q5,Quận 5,2023,2,22
2023-W09,Q6,Quận 6,2023,2,25
2023-W09,Q7,Quận 7,2023,2,49
2023-W09,Q8,Quận 8,2023,2,51
2023-W09,TB,Tân Bình,2023,2,82
2023-W09,TD,Thủ Đức,2023,2,233
2023-W09,TP,Tân Phú,2023,2,72
2023-W10,BC,Bình Chánh,2023,3,194
2023-W10,BT,Bình Tân,2023,3,152
2023-W10,BTH,Bình Thạnh,2023,3,85
2023-W10,CC,Củ Chi,2023,3,96
2023-W10,CG,Cần Giờ,2023,3,18
2023-W10,GV,Gò Vấp,2023,3,130
2023-W10,HM,Hóc Môn,2023,3,111
2023-W10,NB,Nhà Bè,2023,3,46
2023-W10,PN,Phú Nhuận,2023,3,16
2023-W10,Q1,Quận 1,2023,3,27
2023-W10,Q10,Quận 10,2023,3,24
2023-W10,Q11,Quận 11,2023,3,25
2023-W10,Q12,Quận 12,2023,3,107
2023-W10,Q3,Quận 3,2023,3,22
2023-W10,Q4,Quận 4,2023,3,27
2023-W10,Q5,Quận 5,2023,3,24
2023-W10,Q6,Quận 6,2023,3,31
2023-W10,Q7,Quận 7,2023,3,61
2023-W10,Q8,Quận 8,2023,3,73
2023-W10,TB,Tân Bình,2023,3,77
2023-W10,TD,Thủ Đức,2023,3,258
2023-W10,TP,Tân Phú,2023,3,78
2023-W11,BC,Bình Chánh,2023,3,190
2023-W11,BT,Bình Tân,2023,3,153
2023-W11,BTH,Bình Thạnh,2023,3,99
2023-W11,CC,Củ Chi,2023,3,126
2023-W11,CG,Cần Giờ,2023,3,15
2023-W11,GV,Gò Vấp,2023,3,122
2023-W11,HM,Hóc Môn,2023,3,107
2023-W11,NB,Nhà Bè,2023,3,45
2023-W11,PN,Phú Nhuận,2023,3,14
2023-W11,Q1,Quận 1,2023,3,22
2023-W11,Q10,Quận 10,2023,3,24
2023-W11,Q11,Quận 11,2023,3,34
2023-W11,Q12,Quận 12,2023,3,117
2023-W11,Q3,Quận 3,2023,3,14
2023-W11,Q4,Quận 4,2023,3,28
2023-W11,Q5,Quận 5,2023,3,23
2023-W11,Q6,Quận 6,2023,3,41
2023-W11,Q7,Quận 7,2023,3,63
2023-W11,Q8,Quận 8,2023,3,72
2023-W11,TB,Tân Bình,2023,3,71
2023-W11,TD,Thủ Đức,2023,3,225
2023-W11,TP,Tân Phú,2023,3,84
2023-W12,BC,Bình Chánh,2023,3,214
2023-W12,BT,Bình Tân,2023,3,179
2023-W12,BTH,Bình Thạnh,2023,3,88
2023-W12,CC,Củ Chi,2023,3,102
2023-W12,CG,Cần Giờ,2023,3,22
2023-W12,GV,Gò Vấp,2023,3,117
2023-W12,HM,Hóc Môn,2023,3,105
2023-W12,NB,Nhà Bè,2023,3,41
2023-W12,PN,Phú Nhuận,2023,3,14
2023-W12,Q1,Quận 1,2023,3,32
2023-W12,Q10,Quận 10,2023,3,21
2023-W12,Q11,Quận 11,2023,3,34
2023-W12,Q12,Quận 12,2023,3,123
2023-W12,Q3,Quận 3,2023,3,22
2023-W12,Q4,Quận 4,2023,3,32
2023-W12,Q5,Quận 5,2023,3,32
2023-W12,Q6,Quận 6,2023,3,33
2023-W12,Q7,Quận 7,2023,3,49
2023-W12,Q8,Quận 8,2023,3,58
2023-W12,TB,Tân Bình,2023,3,77
2023-W12,TD,Thủ Đức,2023,3,257
2023-W12,TP,Tân Phú,2023,3,91
2023-W13,BC,Bình Chánh,2023,3,174
2023-W13,BT,Bình Tân,2023,3,156
2023-W13,BTH,Bình Thạnh,2023,3,79
2023-W13,CC,Củ Chi,2023,3,113
2023-W13,CG,Cần Giờ,2023,3,14
2023-W13,GV,Gò Vấp,2023,3,111
2023-W13,HM,Hóc Môn,2023,3,93
2023-W13,NB,Nhà Bè,2023,3,51
2023-W13,PN,Phú Nhuận,2023,3,15
2023-W13,Q1,Quận 1,2023,3,23
2023-W13,Q10,Quận 10,2023,3,32
2023-W13,Q11,Quận 11,2023,3,28
2023-W13,Q12,Quận 12,2023,3,105
2023-W13,Q3,Quận 3,2023,3,22
2023-W13,Q4,Quận 4,2023,3,33
2023-W13,Q5,Quận 5,2023,3,28
2023-W13,Q6,Quận 6,2023,3,38
2023-W13,Q7,Quận 7,2023,3,68
2023-W13,Q8,Quận 8,2023,3,73
2023-W13,TB,Tân Bình,2023,3,91
2023-W13,TD,Thủ Đức,2023,3,277
2023-W13,TP,Tân Phú,2023,3,75
2023-W14,BC,Bình Chánh,2023,4,193
2023-W14,BT,Bình Tân,2023,4,177
2023-W14,BTH,Bình Thạnh,2023,4,91
2023-W14,CC,Củ Chi,2023,4,106
2023-W14,CG,Cần Giờ,2023,4,16
2023-W14,GV,Gò Vấp,2023,4,145
2023-W14,HM,Hóc Môn,2023,4,116
2023-W14,NB,Nhà Bè,2023,4,50
2023-W14,PN,Phú Nhuận,2023,4,16
2023-W14,Q1,Quận 1,2023,4,27
2023-W14,Q10,Quận 10,2023,4,22
2023-W14,Q11,Quận 11,2023,4,31
2023-W14,Q12,Quận 12,2023,4,128
2023-W14,Q3,Quận 3,2023,4,20
2023-W14,Q4,Quận 4,2023,4,43
2023-W14,Q5,Quận 5,2023,4,23
2023-W14,Q6,Quận 6,2023,4,30
2023-W14,Q7,Quận 7,2023,4,54
2023-W14,Q8,Quận 8,2023,4,69
2023-W14,TB,Tân Bình,2023,4,82
2023-W14,TD,Thủ Đức,2023,4,274
2023-W14,TP,Tân Phú,2023,4,69
2023-W15,BC,Bình Chánh,2023,4,210
2023-W15,BT,Bình Tân,2023,4,155
2023-W15,BTH,Bình Thạnh,2023,4,84
2023-W15,CC,Củ Chi,2023,4,115
2023-W15,CG,Cần Giờ,2023,4,23
2023-W15,GV,Gò Vấp,2023,4,119
2023-W15,HM,Hóc Môn,2023,4,100
2023-W15,NB,Nhà Bè,2023,4,34
2023-W15,PN,Phú Nhuận,2023,4,15
2023-W15,Q1,Quận 1,2023,4,22
2023-W15,Q10,Quận 10,2023,4,22
2023-W15,Q11,Quận 11,2023,4,28
2023-W15,Q12,Quận 12,2023,4,112
2023-W15,Q3,Quận 3,2023,4,15
2023-W15,Q4,Quận 4,2023,4,26
2023-W15,Q5,Quận 5,2023,4,26
2023-W15,Q6,Quận 6,2023,4,33
2023-W15,Q7,Quận 7,2023,4,51
2023-W15,Q8,Quận 8,2023,4,79
2023-W15,TB,Tân Bình,2023,4,72
2023-W15,TD,Thủ Đức,2023,4,273
2023-W15,TP,Tân Phú,2023,4,80
2023-W16,BC,Bình Chánh,2023,4,212
2023-W16,BT,Bình Tân,2023,4,155
2023-W16,BTH,Bình Thạnh,2023,4,85
2023-W16,CC,Củ Chi,2023,4,99
2023-W16,CG,Cần Giờ,2023,4,10
2023-W16,GV,Gò Vấp,2023,4,104
2023-W16,HM,Hóc Môn,2023,4,119
2023-W16,NB,Nhà Bè,2023,4,50
2023-W16,PN,Phú Nhuận,2023,4,17
2023-W16,Q1,Quận 1,2023,4,34
2023-W16,Q10,Quận 10,2023,4,23
2023-W16,Q11,Quận 11,2023,4,37
2023-W16,Q12,Quận 12,2023,4,120
2023-W16,Q3,Quận 3,2023,4,18
2023-W16,Q4,Quận 4,2023,4,29
2023-W16,Q5,Quận 5,2023,4,23
2023-W16,Q6,Quận 6,2023,4,31
2023-W16,Q7,Quận 7,2023,4,79
2023-W16,Q8,Quận 8,2023,4,72
2023-W16,TB,Tân Bình,2023,4,90
2023-W16,TD,Thủ Đức,2023,4,257
2023-W16,TP,Tân Phú,2023,4,80
2023-W17,BC,Bình Chánh,2023,4,195
2023-W17,BT,Bình Tân,2023,4,162
2023-W17,BTH,Bình Thạnh,2023,4,86
2023-W17,CC,Củ Chi,2023,4,110
2023-W17,CG,Cần Giờ,2023,4,23
2023-W17,GV,Gò Vấp,2023,4,126
2023-W17,HM,Hóc Môn,2023,4,119
2023-W17,NB,Nhà Bè,2023,4,51
2023-W17,PN,Phú Nhuận,2023,4,25
2023-W17,Q1,Quận 1,2023,4,30
2023-W17,Q10,Quận 10,2023,4,25
2023-W17,Q11,Quận 11,2023,4,39
2023-W17,Q12,Quận 12,2023,4,132
2023-W17,Q3,Quận 3,2023,4,20
2023-W17,Q4,Quận 4,2023,4,22
2023-W17,Q5,Quận 5,2023,4,33
2023-W17,Q6,Quận 6,2023,4,36
2023-W17,Q7,Quận 7,2023,4,62
2023-W17,Q8,Quận 8,2023,4,79
2023-W17,TB,Tân Bình,2023,4,92
2023-W17,TD,Thủ Đức,2023,4,287
2023-W17,TP,Tân Phú,2023,4,98
2023-W18,BC,Bình Chánh,2023,4,212
2023-W18,BT,Bình Tân,2023,4,184
2023-W18,BTH,Bình Thạnh,2023,4,97
2023-W18,CC,Củ Chi,2023,4,112
2023-W18,CG,Cần Giờ,2023,4,9
2023-W18,GV,Gò Vấp,2023,4,147
2023-W18,HM,Hóc Môn,2023,4,118
2023-W18,NB,Nhà Bè,2023,4,56
2023-W18,PN,Phú Nhuận,2023,4,22
2023-W18,Q1,Quận 1,2023,4,22
2023-W18,Q10,Quận 10,2023,4,35
2023-W18,Q11,Quận 11,2023,4,39
2023-W18,Q12,Quận 12,2023,4,137
2023-W18,Q3,Quận 3,2023,4,23
2023-W18,Q4,Quận 4,2023,4,43
2023-W18,Q5,Quận 5,2023,4,16
2023-W18,Q6,Quận 6,2023,4,49
2023-W18,Q7,Quận 7,2023,4,72
2023-W18,Q8,Quận 8,2023,4,70
2023-W18,TB,Tân Bình,2023,4,113
2023-W18,TD,Thủ Đức,2023,4,268
2023-W18,TP,Tân Phú,2023,4,95
2023-W19,BC,Bình Chánh,2023,5,237
2023-W19,BT,Bình Tân,2023,5,194
2023-W19,BTH,Bình Thạnh,2023,5,95
2023-W19,CC,Củ Chi,2023,5,109
2023-W19,CG,Cần Giờ,2023,5,18
2023-W19,GV,Gò Vấp,2023,5,161
2023-W19,HM,Hóc Môn,2023,5,126
2023-W19,NB,Nhà Bè,2023,5,38
2023-W19,PN,Phú Nhuận,2023,5,16
2023-W19,Q1,Quận 1,2023,5,28
2023-W19,Q10,Quận 10,2023,5,26
2023-W19,Q11,Quận 11,2023,5,39
2023-W19,Q12,Quận 12,2023,5,140
2023-W19,Q3,Quận 3,2023,5,25
2023-W19,Q4,Quận 4,2023,5,36
2023-W19,Q5,Quận 5,2023,5,25
2023-W19,Q6,Quận 6,2023,5,52
2023-W19,Q7,Quận 7,2023,5,62
2023-W19,Q8,Quận 8,2023,5,70
2023-W19,TB,Tân Bình,2023,5,87
2023-W19,TD,Thủ Đức,2023,5,262
2023-W19,TP,Tân Phú,2023,5,93
2023-W20,BC,Bình Chánh,2023,5,234
2023-W20,BT,Bình Tân,2023,5,191
2023-W20,BTH,Bình Thạnh,2023,5,106
2023-W20,CC,Củ Chi,2023,5,119
2023-W20,CG,Cần Giờ,2023,5,14
2023-W20,GV,Gò Vấp,2023,5,137
2023-W20,HM,Hóc Môn,2023,5,140
2023-W20,NB,Nhà Bè,2023,5,62
2023-W20,PN,Phú Nhuận,2023,5,24
2023-W20,Q1,Quận 1,2023,5,28
2023-W20,Q10,Quận 10,2023,5,37
2023-W20,Q11,Quận 11,2023,5,38
2023-W20,Q12,Quận 12,2023,5,124
2023-W20,Q3,Quận 3,2023,5,23
2023-W20,Q4,Quận 4,2023,5,35
2023-W20,Q5,Quận 5,2023,5,21
2023-W20,Q6,Quận 6,2023,5,40
2023-W20,Q7,Quận 7,2023,5,67
2023-W20,Q8,Quận 8,2023,5,59
2023-W20,TB,Tân Bình,2023,5,106
2023-W20,TD,Thủ Đức,2023,5,281
2023-W20,TP,Tân Phú,2023,5,90
2023-W21,BC,Bình Chánh,2023,5,235
2023-W21,BT,Bình Tân,2023,5,213
2023-W21,BTH,Bình Thạnh,2023,5,102
2023-W21,CC,Củ Chi,2023,5,111
2023-W21,CG,Cần Giờ,2023,5,25
2023-W21,GV,Gò Vấp,2023,5,146
2023-W21,HM,Hóc Môn,2023,5,153
2023-W21,NB,Nhà Bè,2023,5,53
2023-W21,PN,Phú Nhuận,2023,5,28
2023-W21,Q1,Quận 1,2023,5,30
2023-W21,Q10,Quận 10,2023,5,44
2023-W21,Q11,Quận 11,2023,5,50
2023-W21,Q12,Quận 12,2023,5,141
2023-W21,Q3,Quận 3,2023,5,22
2023-W21,Q4,Quận 4,2023,5,29
2023-W21,Q5,Quận 5,2023,5,31
2023-W21,Q6,Quận 6,2023,5,44
2023-W21,Q7,Quận 7,2023,5,74
2023-W21,Q8,Quận 8,2023,5,85
2023-W21,TB,Tân Bình,2023,5,100
2023-W21,TD,Thủ Đức,2023,5,322
2023-W21,TP,Tân Phú,2023,5,99
2023-W22,BC,Bình Chánh,2023,5,244
2023-W22,BT,Bình Tân,2023,5,184
2023-W22,BTH,Bình Thạnh,2023,5,108
2023-W22,CC,Củ Chi,2023,5,123
2023-W22,CG,Cần Giờ,2023,5,23
2023-W22,GV,Gò Vấp,2023,5,138
2023-W22,HM,Hóc Môn,2023,5,114
2023-W22,NB,Nhà Bè,2023,5,59
2023-W22,PN,Phú Nhuận,2023,5,24
2023-W22,Q1,Quận 1,2023,5,45
2023-W22,Q10,Quận 10,2023,5,44
2023-W22,Q11,Quận 11,2023,5,42
2023-W22,Q12,Quận 12,2023,5,154
2023-W22,Q3,Quận 3,2023,5,26
2023-W22,Q4,Quận 4,2023,5,41
2023-W22,Q5,Quận 5,2023,5,29
2023-W22,Q6,Quận 6,2023,5,46
2023-W22,Q7,Quận 7,2023,5,88
2023-W22,Q8,Quận 8,2023,5,95
2023-W22,TB,Tân Bình,2023,5,108
2023-W22,TD,Thủ Đức,2023,5,269
2023-W22,TP,Tân Phú,2023,5,107
2023-W23,BC,Bình Chánh,2023,6,269
2023-W23,BT,Bình Tân,2023,6,219
2023-W23,BTH,Bình Thạnh,2023,6,137
2023-W23,CC,Củ Chi,2023,6,134
2023-W23,CG,Cần Giờ,2023,6,26
2023-W23,GV,Gò Vấp,2023,6,165
2023-W23,HM,Hóc Môn,2023,6,174
2023-W23,NB,Nhà Bè,2023,6,63
2023-W23,PN,Phú Nhuận,2023,6,21
2023-W23,Q1,Quận 1,2023,6,31
2023-W23,Q10,Quận 10,2023,6,29
2023-W23,Q11,Quận 11,2023,6,30
2023-W23,Q12,Quận 12,2023,6,131
2023-W23,Q3,Quận 3,2023,6,27
2023-W23,Q4,Quận 4,2023,6,31
2023-W23,Q5,Quận 5,2023,6,48
2023-W23,Q6,Quận 6,2023,6,43
2023-W23,Q7,Quận 7,2023,6,92
2023-W23,Q8,Quận 8,2023,6,66
2023-W23,TB,Tân Bình,2023,6,114
2023-W23,TD,Thủ Đức,2023,6,331
2023-W23,TP,Tân Phú,2023,6,103
2023-W24,BC,Bình Chánh,2023,6,256
2023-W24,BT,Bình Tân,2023,6,209
2023-W24,BTH,Bình Thạnh,2023,6,114
2023-W24,CC,Củ Chi,2023,6,148
2023-W24,CG,Cần Giờ,2023,6,12
2023-W24,GV,Gò Vấp,2023,6,152
2023-W24,HM,Hóc Môn,2023,6,135
2023-W24,NB,Nhà Bè,2023,6,58
2023-W24,PN,Phú Nhuận,2023,6,17
2023-W24,Q1,Quận 1,2023,6,38
2023-W24,Q10,Quận 10,2023,6,36
2023-W24,Q11,Quận 11,2023,6,39
2023-W24,Q12,Quận 12,2023,6,156
2023-W24,Q3,Quận 3,2023,6,26
2023-W24,Q4,Quận 4,2023,6,45
2023-W24,Q5,Quận 5,2023,6,24
2023-W24,Q6,Quận 6,2023,6,48
2023-W24,Q7,Quận 7,2023,6,84
2023-W24,Q8,Quận 8,2023,6,96
2023-W24,TB,Tân Bình,2023,6,120
2023-W24,TD,Thủ Đức,2023,6,333
2023-W24,TP,Tân Phú,2023,6,106
2023-W25,BC,Bình Chánh,2023,6,285
2023-W25,BT,Bình Tân,2023,6,235
2023-W25,BTH,Bình Thạnh,2023,6,119
2023-W25,CC,Củ Chi,2023,6,146
2023-W25,CG,Cần Giờ,2023,6,27
2023-W25,GV,Gò Vấp,2023,6,175
2023-W25,HM,Hóc Môn,2023,6,176
2023-W25,NB,Nhà Bè,2023,6,63
2023-W25,PN,Phú Nhuận,2023,6,25
2023-W25,Q1,Quận 1,2023,6,32
2023-W25,Q10,Quận 10,2023,6,45
2023-W25,Q11,Quận 11,2023,6,56
2023-W25,Q12,Quận 12,2023,6,174
2023-W25,Q3,Quận 3,2023,6,31
2023-W25,Q4,Quận 4,2023,6,47
2023-W25,Q5,Quận 5,2023,6,28
2023-W25,Q6,Quận 6,2023,6,58
2023-W25,Q7,Quận 7,2023,6,93
2023-W25,Q8,Quận 8,2023,6,98
2023-W25,TB,Tân Bình,2023,6,114
2023-W25,TD,Thủ Đức,2023,6,360
2023-W25,TP,Tân Phú,2023,6,119
2023-W26,BC,Bình Chánh,2023,6,283
2023-W26,BT,Bình Tân,2023,6,248
2023-W26,BTH,Bình Thạnh,2023,6,133
2023-W26,CC,Củ Chi,2023,6,134
2023-W26,CG,Cần Giờ,2023,6,26
2023-W26,GV,Gò Vấp,2023,6,158
2023-W26,HM,Hóc Môn,2023,6,181
2023-W26,NB,Nhà Bè,2023,6,72
2023-W26,PN,Phú Nhuận,2023,6,27
2023-W26,Q1,Quận 1,2023,6,33
2023-W26,Q10,Quận 10,2023,6,34
2023-W26,Q11,Quận 11,2023,6,48
2023-W26,Q12,Quận 12,2023,6,167
2023-W26,Q3,Quận 3,2023,6,24
2023-W26,Q4,Quận 4,2023,6,60
2023-W26,Q5,Quận 5,2023,6,41
2023-W26,Q6,Quận 6,2023,6,56
2023-W26,Q7,Quận 7,2023,6,67
2023-W26,Q8,Quận 8,2023,6,99
2023-W26,TB,Tân Bình,2023,6,142
2023-W26,TD,Thủ Đức,2023,6,350
2023-W26,TP,Tân Phú,2023,6,107
2023-W27,BC,Bình Chánh,2023,7,306
2023-W27,BT,Bình Tân,2023,7,257
2023-W27,BTH,Bình Thạnh,2023,7,124
2023-W27,CC,Củ Chi,2023,7,155
2023-W27,CG,Cần Giờ,2023,7,21
2023-W27,GV,Gò Vấp,2023,7,184
2023-W27,HM,Hóc Môn,2023,7,180
2023-W27,NB,Nhà Bè,2023,7,72
2023-W27,PN,Phú Nhuận,2023,7,25
2023-W27,Q1,Quận 1,2023,7,28
2023-W27,Q10,Quận 10,2023,7,51
2023-W27,Q11,Quận 11,2023,7,36
2023-W27,Q12,Quận 12,2023,7,180
2023-W27,Q3,Quận 3,2023,7,21
2023-W27,Q4,Quận 4,2023,7,48
2023-W27,Q5,Quận 5,2023,7,30
2023-W27,Q6,Quận 6,2023,7,57
2023-W27,Q7,Quận 7,2023,7,110
2023-W27,Q8,Quận 8,2023,7,100
2023-W27,TB,Tân Bình,2023,7,129
2023-W27,TD,Thủ Đức,2023,7,358
2023-W27,TP,Tân Phú,2023,7,128
2023-W28,BC,Bình Chánh,2023,7,295
2023-W28,BT,Bình Tân,2023,7,247
2023-W28,BTH,Bình Thạnh,2023,7,137
2023-W28,CC,Củ Chi,2023,7,150
2023-W28,CG,Cần Giờ,2023,7,23
2023-W28,GV,Gò Vấp,2023,7,193
2023-W28,HM,Hóc Môn,2023,7,159
2023-W28,NB,Nhà Bè,2023,7,59
2023-W28,PN,Phú Nhuận,2023,7,32
2023-W28,Q1,Quận 1,2023,7,38
2023-W28,Q10,Quận 10,2023,7,44
2023-W28,Q11,Quận 11,2023,7,47
2023-W28,Q12,Quận 12,2023,7,192
2023-W28,Q3,Quận 3,2023,7,22
2023-W28,Q4,Quận 4,2023,7,35
2023-W28,Q5,Quận 5,2023,7,37
2023-W28,Q6,Quận 6,2023,7,45
2023-W28,Q7,Quận 7,2023,7,76
2023-W28,Q8,Quận 8,2023,7,104
2023-W28,TB,Tân Bình,2023,7,136
2023-W28,TD,Thủ Đức,2023,7,395
2023-W28,TP,Tân Phú,2023,7,100
2023-W29,BC,Bình Chánh,2023,7,302
2023-W29,BT,Bình Tân,2023,7,280
2023-W29,BTH,Bình Thạnh,2023,7,141
2023-W29,CC,Củ Chi,2023,7,157
2023-W29,CG,Cần Giờ,2023,7,24
2023-W29,GV,Gò Vấp,2023,7,199
2023-W29,HM,Hóc Môn,2023,7,175
2023-W29,NB,Nhà Bè,2023,7,55
2023-W29,PN,Phú Nhuận,2023,7,33
2023-W29,Q1,Quận 1,2023,7,43
2023-W29,Q10,Quận 10,2023,7,48
2023-W29,Q11,Quận 11,2023,7,47
2023-W29,Q12,Quận 12,2023,7,170
2023-W29,Q3,Quận 3,2023,7,28
2023-W29,Q4,Quận 4,2023,7,43
2023-W29,Q5,Quận 5,2023,7,29
2023-W29,Q6,Quận 6,2023,7,56
2023-W29,Q7,Quận 7,2023,7,79
2023-W29,Q8,Quận 8,2023,7,103
2023-W29,TB,Tân Bình,2023,7,140
2023-W29,TD,Thủ Đức,2023,7,403
2023-W29,TP,Tân Phú,2023,7,136
